सावधान इंडिया और एक दूठ सीरियल हा रही से,Savdhaan India and Ek Duth Serial From Harahi,
जमा छोटा छोटा बैकग्राउंड वाला काम करे हो,You have done a job with a small background,
मैं और आकाश मतलब हम दोनों जाते,Me and sky means we both leave,
तो कई जगह रिजेक्ट भी हुए हो कि लुक टेस्ट,So in many places it has also been rejected that look test,
तुम यार अच्छे नहीं दिख रहे हो या फिर उसके लिए फिट नहीं हो,You guys are not looking good or are not fit for it,
ऐसा ऐसा उतार चढ़ाव बहुत देखे,See a lot of such ups and downs.,
हम लोग तो पहला मेरा वहां था,We were there first.,
जो फर्स्ट मोर ऑडिशन रही से,From the first more audition,
वो क्राइम पेट्रोल के लिए रही से,That crime was for Patrol,
तो एक ऐसी नॉर्मल स्क्रिप्ट मिली कि मैं कॉफी शॉप में बैठे र हूं,So got such a normal script that I was sitting in a coffee shop.,
मतलब हिंदी में रे इस में कॉफी शॉप में बैठा था,Meaning in Hindi Ray was sitting in the coffee shop in this,
तो सडन मुझे एक लड़की ने अप्रोच किया,So suddenly I was approached by a girl,
और वहां से मेरी लाइफ चेंज हो गई,And from there my life changed.,
मेरे पापा लेकिन चाहते थे कि मैं उनका बिजनेस चलाऊं,My father wanted me to run his business.,
लेकिन मेरी रुचि थी कि मैं एक्टिंग करूं,But I was interested in acting.,
यह एक छोटा सा स्क्रिप्ट था,It was a small script,
जो मेरे को कैमरे के सामने बोलना था,What I had to say in front of the camera,
लेकिन मैं फुल ओवर कॉन्फिडेंस में था,But I was in full over confidence,
अरे यार मैं तो यूं बोल दूंगा इतना छोटा सा तो है,"Oh man, I will say like this, it is so small",
तो जैसे ही मैं अंदर गया वो एक क्रॉस लगा हुआ था,"So as soon as I walked in, it had a cross attached to it.",
कैमरा के सामने पहले तो कैमरा देखकर य हालत खराब हो गई,This condition worsened by first looking at the camera in front of the camera.,
तो वो लगा हुआ था और मेरे को जाके बोलना था,So it was engaged and I had to go and speak.,
तो वहां पर पहले इंट्रो अपना देना पड़ता है,So there you have to give your intro first.,
तो मैं इंट्रो दे रहा था,So I was giving an intro,
और मैं अपना नाम ही भूल गया,I forgot my name.,
तो आप सोन आप सोचो कि मैं,So you son you think I,
स्क्रिप्ट क्या याद होगी मुझे तो वो मैं भूल गया,I forgot what script I should remember,
तो वो जान गया जो डायरेक्टर था,So he knew who the director was.,
कि नर्वस हो गया होगा तो मेरे को बोला कोई बात नहीं,If that would have been nervous then tell me no problem.,
तू आ पाच मिनट रेस्ट करके आ फिर दोबारा गया,You rest for five minutes and then go again.,
दो बार मौका दिया तीसरी बार वो,"Twice the chance, the third time.",
भा तीसरे वा बोला भाग चले जा से,3rd Speak Run Away,
क्या एक्टर बनेगा तू फिर मैं गया अपने रूम गए,Will you become an actor then I went to my room,
हम लोग आकाश का हो गया था,We were up to the sky,
मेरे दोस्त का हो गया था तो उसको जो रोल मिला,My friend was done so the role he got,
वो खाली ऐसे बैक कैमरा के बैक में आया बस उतना ही रोल था,That empty back was just the role that came in the back of the camera.,
उसका तो मैं रूम गया फिर मतलब अपने आप को आईने में देखा,I went to the room and looked at myself in the mirror.,
खूब रोया कि यार मतलब फैमिली छोड़ छाड़ कर आया,Cried a lot that man means left the family,
यहां आया है काम करने,Coming here to work,
तो वह काम क्यों नहीं कर पाया,So why that didn't work?,
अपने आप से पूछा तो वह सब चीजें थी,Those were all things I asked myself,
नहीं हो पाया छोटा मोटा रोल मिलता था,"Could not be done, small roll was available",
फिर यहां घर से बहुत वो था कि मतलब पैसे भी उतने नहीं आते थे,Then there was so much from home here that means money did not even come that much,
फिर आपको स्ट्रगल करने के लिए आप को मतलब,Then you mean to struggle,
कई हद तक गिरना होगा मुंबई जो समुद्र है,Mumbai which is the sea has to fall to a great extent,
आर्टिस्ट का डायरेक्टर लोगों का,Artist's Instruction,
मतलब बहुत हम तो ऐसे भी कई जगह थी,"I mean, we were in many places like this.",
जब बारिश होती थी जहां रुकते थे हम लोग,We used to stop when it rained.,
मतलब एक छत सा दुकान का होता है,Means a rooftop shop.,
तो वहां प कई लोग खड़े हैं,So there are many people standing over there.,
तो वहीं कई आर्टिस्ट कई डायरेक्टर कई प्रोड्यूसर ऐसे लोग खड़े हुए रहते थे,"So at the same time, many artists, many directors, many producers, such people used to stand.",
तो मतलब आप समझ लीजिए,"So, you understand.",
कि वो समुद्र है उसकी गहराई का नाप नहीं है,Whether it is a sea does not measure its depth.,
फिर वो चलता रहा वो चलता रहा कुछ हुआ नहीं,"Then it kept running, it went on, nothing happened.",
तो मैं वापस आया मतलब छत्तीसगढ़ वापस आ गया,So I came back i.e. Chhattisgarh came back,
बिलासपुर फिर वहां रहा तो जॉब किया है,"If Bilaspur is there again, then what is the job?",
तीन हॉस्पिटल है जो मेरा बहुत सपोर्ट किया,There are three hospitals which supported me a lot.,
तीन डॉक्टर है एक्चुअली श्रीकांत सर है,There are three Doctors. Actually is Srikanth Sir,
गिरी सर आशीष मुंदड़ सर है श्री राम कश्यप सर है,Giri sir is Ashish Mundad sir is Shree Ram Kashyap sir,
तो इनके हॉस्पिटल में मैं मैनेजमेंट मैनेजर,So I am the management manager in their hospital.,
इनका मेडिसिन देखा देखता था,I used to watch their medicine.,
अच्छा पैसे मिलते थे,Used to get good money,
उस पैसे को मैं एक्चुअली मेरा मेन मोटिव था,That money I actually had was my main motive,
कि उस पैसे से मैं अपनी बॉडी पर लगाऊं,That I can use that money on my body.,
खर्च करूं अपनी फिजिक बनाए रखूं क्यों,Why spend to keep my physique?,
क्योंकि एक एक मेरा साइड था,Because one was my side,
कि आज नहीं तो कल मेरे को इस मतलब,That means to me tomorrow if not today,
मेरा टारगेट था लक्ष्य था  कि फिल्म में जाना है,My goal was to go to the movie.,
और फिर वह करते करते 2015 में प्रोग मिस्टर इंडिया हुआ,"And then in 2015, he became Prorog Mr. India.",
जो दिल्ली में हो रहा था तो वह पार्टिसिपेंट मैं किया,What was happening in Delhi was done by participant,
अपने सर लोगों से छुट्टी लेकर के गया,Sir was on leave from people,
टॉप 13 में आया मेरी इंग्लिश बहुत वीक थी,"My English, which came in top 13, was very weak",
तो मैं वो टॉप 13 में आके व एक्चुअली तो पहले जब मैं गया,So I got into the top 13 and actually first when I went.,
तो वो अशोक का होटल है दिल्ली का,So that is Ashok's hotel in Delhi,
जो प्रधानमंत्री के घर के सामने ही है,Which is in front of the Prime Minister's house,
और बहुत बड़ा होटल था वो देखकर ही मैं और नर्वस हो गया,I was even more nervous when I saw a very big hotel.,
फिर वहां इतने मतलब बड़े-बड़े लोग थे,Then there were so many mean big people.,
उनको देख के और नर्वस हो गया,I was even more nervous when I saw them.,
फिर जब तीन चार राउंड हुए,Then when three or four rounds took place,
टैलेंट राउंड क्वेश्चन राउंड और टैलेंट राउंड में मेरे को डांस करना था,"I had to dance in talent round, question round and talent round.",
तो वो डांस किया तो उन्होंने फाइनल कर लिया,So he danced so he finalized,
उसके बाद क्वेश्चन राउंड था,This was followed by the question round,
उन्होंने एक क्वेश्चन किया था,He had a question,
कि तुम क्यों बनना चाहते हो,That is why you want to be,
मतलब क्या है तुम में ऐसे खासियत,What do you mean by such characteristics?,
कि तुम क्यों ये उपलब्धि जो ये टारगेट टैग है उसको पाना चाहते हो,That is why you want to achieve this achievement which is this target tag.,
तो यह प्रिपरेशन हालांकि मैं बहुत समय से कर रहा हूं,So this preparation though I have been doing for a long time,
तो मैंने सोच कर रखा था,So I thought,
वो क्वेश्चन राउंड था मेरा,That was my question round.,
उस क्वेश्चन का आंसर था मेरा कि,My answer to that question was,
सच्ची मेहनत सच्ची लगन और सच्चे दिल से इस दुनिया का प्यार हासिल करना चाहता हूं,"I want to achieve the love of this world with true hard work, true passion and with a sincere heart.",
एक सुपरस्टार बनना चाहता हूं,I want to be a superstar.,
मैं नहीं खराब हूं मैं तो लाजवाब हूं,I'm not bad. I'm awesome.,
बस यही बात सबको बताना चाहता हूं,This is the only thing I want to tell everybody,
एक अनमोल सितारा बनना चाहता हूं बस इतना सा ख्वाब है,Wanting to be a precious star is just a dream,
बस इतना सा खवाब है फिर यह क्वेश्चन राउंड निकला,This is just a question round,
इसमें मैं पास हो गया फिर ले देख के मैं टॉप 13 में आया,"I passed, then I came in the top 13.",
फाइनल जब हुआ तो वहां से मैं वो हो गया,I did that when the final happened.,
मतलब आउट हो गया तो फिर वो मैं वापस आ गया,Means out then I came back,
फिर आया फिर दो साल दिया,"Then it came, then gave two years.",
फिर लेकिन वो जो जितने भी पैसे होते थे,But whatever the money was.,
मेरी वाइफ गवाह है कि वोह आज तक मैंने पैसे उनको नहीं दिए,My wife testifies that I have not given her the money yet.,
वो सिर्फ अपने ऊपर ही लगाया,Applied it only to myself,
अपनी बॉडी पर लगाया कि मैं फिट रहूं,Apply on my body to keep me fit,
एक टारगेट था एक ब्लैंक सा दिखता था,One target looked like a blank,
मतलब अपना सपना सच करने के लिए एक काला पर्दा दिखता था,Means a black curtain to make your dream come true,
आज भी मेरे को याद है वो काला पर्दा,I still remember that black curtain.,
कि आप है ना कि आप जो काम कर रहे हैं,That it is you and not the job you are doing.,
आपको जो काम करना है,The action you have to do,
उस काम करने के लिए कुछ तो एक सपोर्ट हो,There is some support to get that job done.,
कुछ एक हाथ हो जो आप वहां तक पहुंचे दिखे,There is a hand that shows you reached there.,
तो वो चीज मुझे दिखती नहीं थी वो काला पर्दा था,So the thing I didn't see was a black curtain.,
फिर 2018 में एक फिल्म छत्तीसगढ़ी मिली मुझे अ,"Then in 2018, I got a film Chhattisgarhi",
जिसका नाम था हुक्का पानी बंद,Whose name was Hookah Water Band,
वो प्रदीप विश्वकर्मा और दरस विश्वकर्मा सर है,They are Pradeep Vishwakarma and Daras Vishwakarma Sir,
जिनको आज आज भी मैं मानता हूं,Whom I still believe today,
क्योंकि वह पहली पहला ब्रेक देने वाले वो थे,Because he was the first to give a break,
कामना फिल्म्स में ये फिल्म बनी,This film was made in Kamna Films.,
और वहां से मैं आया,And from there I came,
लेकिन वह किसी कारण वर्ष थोड़ा प्रोड्यूसर के इधर उधर होने से,But that's for some reason a little year because of the producer being around.,
वो फिल्म आई नहीं,That movie did not come.,
लेकिन उसी फिल्म के कुछ क्लिप देखकर मेरे को फिल्म मिली,"But seeing some clips of the same film, I got the film",
ससुराल जिसमें करण सर थे सुपरस्टार,Sasural Starring Karan Sir,
करण सर और उनके प्रोड्यूसर है सागर केसरवानी सर मदन कहरा सर,Karan Sir and his Producer is Sagar Kesarwani Sir Madan Kahra Sir,
जिन्होंने मौका दिया और फिर प्रभास डायरेक्टर है उनके,Those who gave him the opportunity and then Prabhas is the director,
उन्होंने बहुत सपोर्ट किया और उस फिल्म को शूट किए फिर शूट करते करते मेरी बेटी हुई,He was very supportive and shot that film and i had a daughter while shooting,
जहां से टर्निंग पॉइंट फिर चेंज हो गया,From where the turning point changed again,
मतलब व बोलते हैं ना घर की लक्ष्मी तो वह आई,"They say meaning or speak, the Lakshmi of the house has come.",
तब जाकर फिर मैं पीछे मुड़ कर नहीं देगा,I will never look back,
फिर वहां से सिलसिला चालू हो गया,Then the series started from there.,
छत्तीसगढ़ी बोली के अलावा आपकी पकड़ हिंदी में भी काफी अच्छा है,"Apart from the Chhattisgarhi dialect, your command of Hindi is also quite good",
आपके बातचीत से लगते कि आप छत्तीसगढ़ के अलावा और भी कई राज्य में रह चुके हो,"From your conversation, it seems that you have lived in many other states besides Chhattisgarh",
र बोली भाखल भी आप समझता तो पहले यह बताओ आप पैदाइश कहां के हो,"If you still understand the language, first tell me where you were born.",
हमन छत्तीसगढ़ के बाहर के हैं,We are from outside Chhattisgarh,
हमार प्रदा है जो यूपी में हु बलिया,We have a provider which is in UP.,
लेकिन हमन मतलब मोर स्कूल और मोर कॉलेज वो सब छत्तीसगढ़ में हु,But we mean my school and my college they are all in Chhattisgarh,
का की मो पापा जो है व एसएससीएल में है तो एसएससीएल हमन बिलासपुर आ गए,"If my father is in SSCL, then we have come to Bilaspur.",
फिर बिलासपुर में भैया लॉ करत रही,Brother was doing law in Bilaspur,
तो फिर मैं स्कूल कॉलेज मोर घर भी बिलासपुर में,Then I went to school college and home in Bilaspur,
तो सबसे पहले तो हमन छत्तीसगढ़िया और खर बाद फिर भोजपुरी,So first of all we are Chhattisgarhia and then Bhojpuri.,
जय भोजपुरी फिरर बाद,Jai Bhojpuri Phirr Bad,
अब जय ओड़िया भी हो गए का की मोर भोजपुरी भी बहुत अच्छा है तो हमरा के भोजपुरी भी बहुत अच्छा आवेला और ओड़िया भी अच्छा है,"Now Jai Odia has also become that my Bhojpuri is also very good, so our Bhojpuri is also very good and Odia is also good.",
ओड़िया क्योंकि थोड़ा बहुत अच्छा है,Odia because a little too good,
क्योंकि मैं फिल्म कर रहा हूं तो तो मतलब करते करते करते थोड़ा बहुत आ जाता है,"Because I'm doing a movie, it takes a little while making sense",
तो जय जगन्नाथ आप छत्तीसगढ़ी फिल्म के अलावा और कौन कन सा बोली भाषा में फिल्म कर चुके हो,"So Jai Jagannath, apart from a Chhattisgarhi film, which other dialect has you done a film in?",
और कितना फिल्म कर चुके हो,How many more films have you done?,
अभी तक मैं मैं हा पांच भाषा में फिल्म कर चुके हूं,So far I have done films in these five languages.,
छत्तीसगढ़ी तो सबसे पहले खर बाद ओड़िया करे,Chhattisgarhi first do Odia after Khar,
ओड़िया मोर लगभग आठ नन फिल्म हो गए,Odia My became about eight nuns film,
और छत्तीसगढ़ की गिनती नहीं है,And Chhattisgarh does not count,
तो मतलब ग बर जाओ तो बहुत सारा हो जा फिर भोजपुरी है,"So, if you go for the means, then it becomes a lot, then it is Bhojpuri.",
जो 11 हो ग ज तो पाच तो अभी पवन सर के साथ ही है,"If 11 is done, then five are still with Pawan sir",
पवन सिंह उनके साथ है फिर मैं हिंदी वेब सीरीज करे और फिर एक नागपुरी फिल्म करे हो जो कि एक ही है,"Pawan Singh is with him, then I did a Hindi web series and then a Nagpuri film which is the same",
मोर संगरे आई लव यू झारखंड गुमला में शूट हो,Shot in Mor Sangare I Love You Jharkhand Gumla,
तो यह सब चला अभी आप बताए हो,"So it all happened, you just told",
कि आप फिल्म साथ साथ वेब सीरीज में भी काम करता,That you work in films as well as web series,
तो कौन सा वेब सीरीज में आप अभी काम करथ,So which web series do you currently work on?,
मोर वेब सीरीज है विट्ठल टलक सर जो है उनकर साथ है,My web series is Vitthal Talaq Sir is with him,
एक वेब सीरीज जिसका नाम है जीतेगी बहन जीतेगी,A web series titled Wingi Behen Jeetegi,
जो कि अभी हाल मेंही हाल ही में ही शूट हो र,Which was recently shot,
वहां राजस्थान में हो र,Happening there in Rajasthan,
तो एक वेबस जी है और एक तो के और काम चला है,So one is webs g and one is doing another job,
और एक और रहीस है जो लॉकडाउन में मोर से छूट गए,And there is another Rahees who missed out on the lockdown,
एल्ट बालाजी में वो वेब सीरीज रही से जिका नाम रही से इल्यूजन भ्रम,Illusion confusion over the name of the web series that was in ALTBalaji,
वो मोर से लॉकडाउन,Lockdown From That Mouse,
हमारे यहां सेकंड लॉकडाउन चल र लेकिन वहां छोट छोट मतलब,"We have a second lockdown going on, but there is a small meaning.",
जो वेब सीरीज सीरीज के काम वो चलत र तो वो छूट गए र,"If the web series series were running, they are missed.",
और अभी और है अब आने वाले समय में आप देख आप अभिनय के अलावा आ का का चीज में रुचि रखता,"And now in the coming time, you will see what you are interested in besides acting.",
रुचि जो है वो मोर सबसे ज्यादा मोर वाइफ के नाम में रुचि है,The interest is my most interested in my wife's name,
तो ये मजाक रहीसी,So this was a joke,
मोर रुचि जो जकर मैं मतलब हमेशा,My Interest Which I Mean Always,
मतलब मैं कुछु हो जाऊ मतलब जि में मैं पैसा लगा चुके हूं,Means I become something means I have invested money in,
जि में मैं एकदम डेडिकेटेड हूं,To which I am totally dedicated,
वो तो जिम ही है,That is Jim,
मतलब सब मन जानते मतलब शूट में जितना भी शूटिंग में मैं रत हूं,Meaning everybody knows. Means whatever I am shooting in the shoot.,
सब चाहे भोजपुरी चाहे ओड़िया चाहे छत्तीसगढ़ी हमार तो मन सब जानते,"Whether it is Bhojpuri, Odia or Chhattisgarhi, we all know.",
कि मैं डाइट जिम के और बहुत रुचि है मोर में,That I'm very interested in Diet Gym and Mine,
और एमन के सपोर्ट के बिना वो चीज हो भी नहीं है,And without Eman's support that thing would not have happened.,
का की स्पोर्ट वाला मन अन भाई बंधु मन प्रोडक्शन मैनेजर,Production Manager of Key Sport,
मन मो हर एक डाइट हर एक पूर्ति करते,Each diet meets the mind,
वमन के मैं दिल से धन्यवाद बोला का की वमन के सपोर्ट के बिना कुछ नहीं हो सके,I thank him from the bottom of my heart that nothing could have happened without his support.,
ह हर इंसान के पीछे एक सपोर्ट जरूरी,Need support behind every human being,
आप फैमिली सपोर्ट मिलते की नहीं  साथ ही,Do you have family support as well,
आप अपन फैमिली बैकग्राउंड के बारे में भी हमरे से शेयर कर सकता,You can also share with us about your family background.,
फैमिली  तो देखो मो हम दो भाई चार बहन है और मोर भाभी है,"Look at the family, we are two brothers four sisters and my sister-in-law",
मोर नेफ्यू मन है नीस मन है मोर एक लकी है,My neife man hai nice man hai my one is lucky,
मोर वाइफ है तो यह है,If My Wife Is This,
और सपोर्ट के बात आप करत हो तो सपोर्ट है पहले नहीं रही से,"If you are talking about more support, then support is not there before.",
पापा जो रहे थे मो घर में का की सब पढ़े लिखे मतलब बहुत होशियार होशियार टॉपर,"Papa was in the house because all educated means very smart, smart topper.",
टॉपर मो भैया मतलब मोर आइडल है,Topper Mo Bhaiya means My Idol,
मोकर जैसे बने के बहुत कोशिश कर बहुत मतलब एकदम,It means a lot trying to be like a moker.,
लेकिन हो ही नहीं पाते व मोर में शायद य एक्टिंग के की र से,But it is not possible and in my film probably because of this acting.,
और बस र मतलब मोर धर्म मोर ये मोर मान मोर सम्मान मतलब सिर्फ एक ही टारगेट,And bus r means my religion my man my honor means only one target,
और दोस्त मन जानते मतलब जो बचपन के जो मोर से जुड़े हैं,And friends know that those who have been associated with childhood peacocks.,
वो मन जानते,They Know,
ला दो चीज के अलावा कुछ नहीं है कुछ नहीं,"Bring nothing but two things, nothing",
अरे आपकी परिवार में आपल सबले ज्यादा काकर सपोर्ट मिली,"Hey, you got the most Kacker support in your family",
फैमिली सपोर्ट मोर भाभी के मतलब बहुत है,Family support means a lot to my sister-in-law,
मोर भैया के बहुत है,My brother has a lot,
मोर बीवी के भी है थोड़ी बहुत और मोर बेटी के तो हरे है वजह से मैं आज य हूं,"My wife also has a little and my daughter is green, because of that I am here today.",
और आगे भी चल तो फैमिली सपोर्ट है पहले नहीं रही से,Even further family support is not there before,
पहले तो मतलब म मोर भैया भी एक्टिंग के कीड़ा है,"First of all, my brother is also an acting worm.",
तो वो भी मतलब कर दोस्त मन मुला बता है,So that also means a friend tells me,
मुला मालूम नहीं है कर दोस्त मन मुला बता है कि वह एक्टर बनना मतलब चाहते,"I don't know, but my friends tell me he wants to be an actor.",
र ला लोग बोल दीपक तिजोरी तो दीपक तिजोरी के नाम से फेमस र तो मोर भैया लॉ है,Re la log bol deepak tijori to deepak tijori fame r to my brother law hai,
और माऊ एलएलबी करे हो,And I have done LLB,
तो लेकिन मैं प्रैक्टिस करे नहीं गया हूं,"So, but I have not practiced",
जब वो बोला पहली बार ऐसी फाइल दि किले पढ़ और बता कैसे का,"When he spoke, read such a file for the first time and explain how.",
तो मोर हवा टाइट हो ग,So my air gets tight,
कुछ समझ में नहीं आरे यार ये तो बहुत कठिन है,"I do not understand anything man, it is very difficult.",
करके की मो रुच नहीं र,I am not interested in doing,
लेकिन मो भाई भैया चाहत रही से की वकील बने,But my brother wanted me to become a lawyer.,
लेकिन मैं नहीं बन पा तो र फुल सपोर्ट है,But if I can't do it then there is full support,
हमेशा बोलते हमेशा बूस्ट करते कि प्राउड ऑफ यू,Always speaking always boosts pride of you,
तो बक्कू करते रहे भाभी के बहुत सपोर्ट है,So keep talking sister-in-law has a lot of support,
हमेशा मोटिवेट करे मैं बहुत शान शाइन र एकदम चुपचाप ऐसे वाले र हू,"Always motivate, I am very graceful and very quiet like this.",
फिर एक बिलासपुर में सीएमडी कॉलेज है,Then there is CMD College in Bilaspur,
मतलब बिलासपुर के लोग भले भाती जानते कि नेतागिरी वाले वो कॉलेज है,"That is, the people of Bilaspur know very well that it is a college with leadership",
तो वहां वो जानबूझ के डारे की खुली ही कर ग,So there he intentionally opened the door,
फिर बहुत सारी कहानी है,Then there are too many stories.,
मोला पलसर दिलवाई उस समय में 2006 में कनों के लगे 180 सीसी पलसर नहीं रहे थे,"In 2006, there were no 180cc pulsars attached to the ears.",
700 के ए मोर बहुत खवाहिश पूरी करे,700's a lot of aspirations fulfilled,
मोर भावी है तो मोर ती अम्मा है,If my future is then my mother is,
ती अम्मा मतलब व मलयालम मलयाली है,Ti Amma Meaning Malayalam is Malayali,
तो मैं बोला प्यार से एकटी अम्मा बोलता मतलब  भाभी मां,So I said Ekti Amma Speaks Lovingly Meaning Sister-in-law,
तो मोर मां के दूसरा रूप,"So, the other form of My Mother",
कोई भी काम करे ब फैमिली सपोर्ट के होना कितना जरूरी थ,How important it was to have family support while doing any work,
देखो यह तो बहुत ही इंपोर्टेंट और दमदार क्वेश्चन है,"Look, this is a very important and powerful question",
फैमिली का सपोर्ट होना बहुत जरूरी है,Having family support is very important,
काबर की आप अगर जो काम करते हो ना,Because if you do the job,
और एक बार भले कुछ नहीं करे आपके आपके अम्मा,"And even if you do nothing once, your mother",
आपके मां आपके भाई आपके भाभी बहन पत्नी बच्चे एक बार बस बोल दे,"Your mother, your brother, your sister-in-law, sister-in-law, wife, child, just speak once.",
कि त कर मैं तोर पाछ खड़े हूं  त बस जूस जा वो जो हिम्मत मिलते है ना,"No matter how much I'm standing behind you, just get the juice that you have the courage to do.",
फिर वो दुनिया की कोई ताकत में नहीं मिलते,Then they do not meet any power of the world.,
वो जो हिम्मत है कि त आगे बढ़ मैं तोरे साथ हू बस इतना बोल दे,"Those who dare to go ahead, I am with you, just say this",
फिर देख इंसान कैसे कद नमस्कार,Then see how the human height greets,
तो भैया सबसे पहले तो आप मन अपन के कहां रहना होते क्या हो बता हम दर्शक म,"So brother, first of all, tell me where you have to live, we will tell the audience.",
"जय जोहार जय छत्तीसगढ़ संगवारी हो हमन के रहना सारंगढ़ जिला बिलाईगढ़ जिला सारंगढ़
बिल गढ़ जिला के रिवा पार ग्राम में रहना होते ","Jai Johar Jai Chhattisgarh Sangwari Ho Hamke Rehna Sarangadh District Bilaigarh District Sarangadh
Bil had to live in Village Across Rewa in Garh district",
अच्छा तो अभी मतलब की यहां बचपन से,Well now means here since childhood,
आपन के जन्म कम यही छो या फिर बाहर से,You were born less than this or outside.,
कहीं से हमन के जन्म क्रम,Human birth order from somewhere,
यही तो अभी आपन अपन के शिक्षा दीक्षा बताते हो,This is what you call your education initiation now.,
कि कहां से आप शिक्षा दीक्षा ग्रहण करे हो,Where did you receive your education from?,
कहां तक पढ़े हो,How far have you studied,
अच्छा मैं हर तो बीए फाइनल तक करे हैं सारंग डिग्री कॉलेज से,Well I have done BA Final from Sarang Degree College,
और र तो पवनी से है प पनी से मैं बवी पास पनी,And the other is from Pavani. I am a better pass than the company.,
बसग पनी से अच्छा,Better than Basg Pani,
तो फिर कॉमेडी के क्षेत्र में कैसे आना होन के,So how about getting into the field of comedy,
अब लॉकडाउन के वजह,Now the reason for the lockdown,
से रायपुर में ना मोबाइल रिपेरिंग के मो काम रही,No mobile repair work in Raipur,
तो जब लॉकडाउन होई ना तो कामम सब बंद हो गए,"So when the lockdown did not happen, all the work stopped.",
काम बंद ई बाद में हरि पर आए पर,Work stopped later on Hari,
तो फिर घर के मन क अब शादी कर ले,Then get married to the people of the house now.,
जैसे ही शादी हुई से बाद दो साल के लॉकडाउन हो ग,"As soon as the marriage took place, there was a two-year lockdown",
अब लॉकडाउन में तो काम धंधा सब बंद हो गए,"Now in the lockdown, all work has stopped.",
अच्छा अब का किया जाए,Well what to do now,
तो उतना दिन में जितना भी हमन के मतलब बीच में जो जो हो है,So in the day we mean whatever happens in the middle,
ला स्क्रिप्ट जैसे लिख लिख के लिख लिख के,By Writing as La Script,
वो कर ले बाद में में डाल के देखा जाए,Do that and try to put it later,
अच्छा में डाल के देखे तो धीरे धीरे जनता,"If you try to do well, then slowly the public will know.",
मन दर्शक मन पसंद आ तो मैं क चल फीड हम लाइ,"If the viewer likes it, I will get a moving feed.",
ठीक है अच्छा तो ये बताओ कि मतलब ये फीड कैसे लगते है,Okay well so tell me how this feed looks.,
आप बहुत अच्छा लगता है,You feel great,
भैया कर मैं बहुत एजय कर अच्छा लग अच्छा मतलब,"Brother, I enjoyed a lot, nice meaning",
जब शुरुआत स्टार्ट कर तो आसपास के वति कसे,How to get around when starting startup,
रि परिवार के क्या सपोर्ट रही से,What kind of family support did you have?,
परिवार के फुल सपोर्ट,Full family support,
अब बचपन से मैं लगभग दवी नवी दवी पढ़,"From my childhood onwards, I have been reading almost all the new languages.",
मा बाप तो नहीं है जो भी मां बाप चाचा,Neither parent nor uncle,
बै और चाची है सब देखल करे मन के सपोर्ट,Boy and aunt have to see all support,
जो भी अभी,Whatever Now,
हम,We,
जाना था छोटे बच्ची भी र पकड़ना मुश्किल,Hard to catch even a little girl,
हो बना,Ho Created,
पयो बना तो मतलब की विचार कैसे,"If you want to create a book, you can see how to think about it.",
आप कॉमेडी में साथ दे,You join in the comedy,
बोली से चल कॉमेडी बना बना बना बना,Comedy Driven by Dialect,
अच्छा लग तो धीरे धीरे बना,"If it looks good, it is made slowly.",
बना जब आपके फर्स्ट कपलीट,Create When Your First Couple,
कितना दिन ला हमन के पहला,How many days before us?,
जब हमर विधि के ना हमन छठी कर,When we do not use our method we do sixth,
बर्थडे में 27 जन तो दिन हम के सब्सक्राइबर पूरा हो रही,Our subscriber is ending on 27th Jan on birthday.,
लगभग कितना महीना लग लगभग पा से छ महीना,Approximately how many months it takes approximately five to six months,
ल और आप कन्यू श स्टार्ट करेगा,L and you will start the connew,
नहीं पहले मैं अकेला बलग बना के ब ल वीडि डाल के देखे हैं,"No, first I made a single egg and tried to put a video on it.",
फिर मलाल अकेला तो करना मुश्किल है,Yet it is hard to make the regret alone.,
मतलब रोल करना थोड़ डिफरेंट लग,Means rolling looks a little different,
त भी साथ में आके देख तो थोड़ा,Still come together and see a little,
रिस्पांस अच्छा मिली करके देखा जाए,Try to get a good response,
अच्छा तो तो मजेदार,Well So Funny,
मजेदार कमेंट,Funny Comment,
भी तो कमेंट कैसे रिशन दे अब कई प्रकार के कमेंट करते,"Also, how to respond to comments, now there are many types of comments.",
अच्छा र तो रिप्लाई भी करता,Reply if good,
कोई कोई गलत भी कमेंट कर रहे थे,Someone was also making a wrong comment,
तो खर तो मन के बचार हम वो सब चीज से लेन देन नहीं,"So, in fact, we are not concerned with all those things.",
अच्छा मतलब बहुत आदमी अच्छा अच्छा कमेंट,Good means a lot of people nice nice comment,
कर कोई कोई जरूरत जन थोड़ा अलग र ऐसे तो,If there are any requirements that are slightly different,
